# num_ytids=2041789, num_segs=2041789, num_unique_labels=527, num_positive_labels=4020212
# YTID, start_seconds, end_seconds, positive_labels
6-UB4sh7B_Y,210.0,220.0,"/m/09x0r,/t/dd00128"
2_DuQNs9OrY,580.0,590.0,"/m/04rlf,/m/09x0r,/t/dd00128"
5TAfannEUKA,130.0,140.0,"/m/09x0r,/t/dd00126,/t/dd00128"
8piJwMVXppM,0.0,10.0,"/m/07pb8fc,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
1vTyn4I4oB0,60.0,70.0,"/m/01bjv,/m/07yv9,/t/dd00128"
LHozDajmbwU,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
EKFSWrTJyig,340.0,350.0,"/m/09x0r,/t/dd00128"
1-ef6P4AwO8,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
9_6iXUy3rwU,60.0,70.0,"/m/07yv9,/m/09x0r,/t/dd00128"
EJrNS_DAvcM,240.0,250.0,"/m/09x0r,/t/dd00128"
LHajmwPfFqA,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
1KAmnN1w-GM,0.0,10.0,"/m/028v0c,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
K7S8Vf9gGPY,230.0,240.0,"/m/04_sv,/m/07yv9,/m/0k4j,/t/dd00128"
OPZlQg6KdNs,60.0,70.0,"/m/04rlf,/t/dd00128"
C16_fRYnERk,160.0,170.0,"/m/04rlf,/m/09x0r,/t/dd00128"
6icN2GqyEis,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
9WZZ981az8I,40.0,50.0,"/m/0199g,/m/07yv9,/t/dd00128"
73ANLONvNfU,120.0,130.0,"/m/09x0r,/t/dd00128"
0LmLzuiUUlk,0.0,10.0,/t/dd00128
IdGnXALgE4A,290.0,300.0,"/m/07yv9,/m/09x0r,/t/dd00128"
J2vuzV3OzUQ,160.0,170.0,"/m/09x0r,/t/dd00128"
1WCOSxbrVoY,30.0,40.0,"/m/09x0r,/t/dd00128"
DJWkKf3Nti0,30.0,40.0,"/m/09x0r,/t/dd00128"
AzVCMoi33QQ,30.0,40.0,"/m/09x0r,/t/dd00128,/t/dd00129"
CIIqFwErpAI,170.0,180.0,"/m/09x0r,/t/dd00128"
3s7CvEb7uU0,27.0,37.0,/t/dd00128
6yAHB7WlWxs,30.0,40.0,"/m/015p6,/m/09x0r,/t/dd00128"
ANIeO7u2Nbc,0.0,10.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00128"
GB_HmamOa3s,100.0,110.0,"/m/09x0r,/t/dd00128"
N9nyL5J4G2Q,120.0,130.0,"/m/09x0r,/t/dd00128"
HB_IUtciAms,50.0,60.0,"/m/09x0r,/t/dd00125,/t/dd00128"
GPlInIOlWJQ,20.0,30.0,"/m/07yv9,/m/09x0r,/t/dd00128"
EuySP7u21aw,50.0,60.0,"/m/07yv9,/m/0k4j,/t/dd00128"
3jyeD8YklcA,0.0,5.0,"/m/07yv9,/m/0912c9,/m/0k4j,/t/dd00128"
GgOj6XmODDI,30.0,40.0,"/m/09x0r,/m/0h0rv,/m/0jbk,/t/dd00128"
MCLE7n4hv_8,29.0,39.0,"/m/09x0r,/t/dd00128"
3zNw_Tgrdg0,80.0,90.0,"/m/012f08,/t/dd00128"
L27TK-oVqxA,0.0,10.0,/t/dd00128
JZnddYDGFxo,30.0,40.0,"/m/07yv9,/m/09x0r,/t/dd00128,/t/dd00129"
5Hj5_rHpom4,40.0,50.0,"/m/04rlf,/m/09x0r,/m/0ytgt,/t/dd00128"
9yzBtf1BQDY,30.0,40.0,"/m/03qtwd,/m/04rlf,/t/dd00128"
9wNz8v0OyC0,10.0,20.0,"/m/09x0r,/t/dd00128"
1IRhtI3eumg,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
7iseubFVGVQ,520.0,530.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
I-jpZtD-vh0,50.0,60.0,"/m/07yv9,/t/dd00048,/t/dd00128"
67FfYrDF-Z0,30.0,40.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
E03cADwFLVY,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
7njTG7RNNcs,80.0,90.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
HIbJmBqr7p4,0.0,10.0,"/m/03j1ly,/m/05x_td,/m/07yv9,/m/0k4j,/t/dd00128"
2mPh7j0hjQo,150.0,160.0,/t/dd00128
4ustR4JSs7k,130.0,140.0,"/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00128"
CCM-rsEMlmk,170.0,180.0,"/m/04rlf,/m/09x0r,/t/dd00125,/t/dd00128"
AhiTD5YOde4,10.0,20.0,"/m/04rlf,/m/07yv9,/m/0k4j,/t/dd00128"
7HFpnGdJEgw,300.0,310.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00066,/t/dd00128"
JOKJh_PYfX0,40.0,50.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Aw-X3yP3uWU,12.0,22.0,"/m/0912c9,/m/09x0r,/t/dd00128"
D57s13PkhD4,250.0,260.0,"/m/09x0r,/t/dd00128"
NVYi85zSD68,50.0,60.0,"/m/09x0r,/t/dd00128"
IR2DwpU7JZI,0.0,10.0,/t/dd00128
N6T58YsJmE8,11.0,21.0,"/m/01bjv,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
NI6MRuIpVyA,50.0,60.0,"/m/09x0r,/t/dd00128"
3gTAljf7Nlw,30.0,40.0,"/m/09x0r,/t/dd00128"
GoTC_rRHHnk,60.0,70.0,"/m/07pb8fc,/m/07r04,/m/07yv9,/t/dd00128"
AquX5bSaIh8,220.0,230.0,"/m/09x0r,/t/dd00128"
B0nNEiYM1z8,15.0,25.0,"/m/0912c9,/t/dd00128"
N-Dfdst20iU,100.0,110.0,"/m/04rlf,/m/09x0r,/t/dd00128"
6cNBkHAgqvk,380.0,390.0,"/m/083vt,/m/09x0r,/t/dd00128"
2ja990pk2zU,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
EN_8qfaitKY,20.0,30.0,"/m/04rlf,/t/dd00128"
3g_F1hZilGQ,30.0,40.0,"/m/04rlf,/t/dd00128"
JrtrZ0Rlm6Q,300.0,310.0,"/m/09x0r,/t/dd00125,/t/dd00128"
Kk7q_Q30kAs,450.0,460.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
GwMKJ3Zh9xY,0.0,10.0,"/m/06_fw,/t/dd00128"
1QycpJp-YGA,50.0,60.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
A_sVpvJ9cf4,3.0,13.0,"/m/06h7j,/m/09x0r,/t/dd00128"
4JYni5iXtHo,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00128"
GgZxVruasWs,21.0,31.0,"/m/015p6,/m/09x0r,/t/dd00128"
IalbunIvmZI,140.0,150.0,"/m/09x0r,/t/dd00128"
OqHTJrSBzHM,0.0,10.0,"/m/07yv9,/m/0912c9,/m/0k4j,/t/dd00128"
NSjnagtYQ7g,10.0,20.0,/t/dd00128
MU5X9QoaJrk,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
KCiKmgrwIUY,150.0,160.0,"/m/04rlf,/m/09x0r,/t/dd00128"
4yvm8WRKFgg,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
Kdumtxr1Etc,25.0,35.0,"/m/06h7j,/m/09x0r,/t/dd00128"
P5ZXi2gdHSI,400.0,410.0,"/m/01bjv,/m/07yv9,/t/dd00128"
E3ZgbSuLKa8,210.0,220.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128"
47ZqFZUs-_I,70.0,80.0,"/m/09x0r,/t/dd00128"
N3dUn1pRuxM,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00128"
27LdpWoDvtM,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
0PJN5_XPVJo,170.0,180.0,"/m/015p6,/m/04rlf,/m/09x0r,/t/dd00128"
CXoygWOEejk,30.0,40.0,"/m/09x0r,/t/dd00128"
39YN4RY_Y5g,26.0,36.0,"/m/09x0r,/t/dd00128"
0x58nexBPhw,290.0,300.0,"/m/07yv9,/m/09x0r,/t/dd00128"
2DKRKGcxnEU,30.0,40.0,"/m/09x0r,/t/dd00128"
2-NtJbfP8ZI,22.0,32.0,"/m/07yv9,/m/0912c9,/t/dd00128"
E12QGhZb-90,40.0,50.0,/t/dd00128
Egl1i0u72Ho,30.0,40.0,"/m/09x0r,/t/dd00128"
3oMR6xyY6Hg,510.0,520.0,"/m/09x0r,/t/dd00128"
BpGskGpbv5E,30.0,40.0,"/m/04_sv,/m/07yv9,/t/dd00128"
8ej4ypq7bPs,310.0,320.0,"/m/09x0r,/t/dd00128"
BnllczPHa0o,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
6yUWoueHqq4,60.0,70.0,/t/dd00128
HMHhJEmZ8lQ,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
KbvWaH_-Rls,30.0,40.0,"/m/07yv9,/t/dd00128"
5xIgqII0TpE,14.0,24.0,/t/dd00128
0QZ_zxnSwlM,490.0,500.0,"/m/04rlf,/m/09x0r,/t/dd00128"
O5mYOyhTLDo,0.0,10.0,"/m/03qc9zr,/m/09x0r,/t/dd00128"
MwBJlkNBAMs,80.0,90.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
HONmy9nWHCM,70.0,80.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
2hNbcC5nPuM,30.0,40.0,"/m/09x0r,/t/dd00128"
KARBnf7zibc,40.0,50.0,"/m/012f08,/m/07yv9,/m/09x0r,/t/dd00128"
2GUO-JEFSjk,30.0,40.0,"/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
C4funUEjEM4,130.0,140.0,"/m/04rlf,/m/07sr1lc,/t/dd00128"
3JIYYugda3M,30.0,40.0,"/m/09x0r,/t/dd00128"
OfmapRezb90,20.0,30.0,"/m/09x0r,/t/dd00128"
7Al25pmTGGg,30.0,40.0,"/m/09x0r,/t/dd00128"
Fdnjhb_-R84,11.0,21.0,"/m/0912c9,/m/09x0r,/t/dd00128"
-qWVkP1mPSo,0.0,10.0,"/m/09x0r,/t/dd00128"
P7tT5HW7-Ug,0.0,6.0,"/m/07yv9,/m/0912c9,/t/dd00128"
8U7SZeCLRoA,70.0,80.0,"/m/04rlf,/m/09x0r,/t/dd00128"
HfHBMW5nHb8,10.0,20.0,"/m/09x0r,/t/dd00128"
ONRpYOHQv6s,60.0,70.0,/t/dd00128
6STSTVmUPPM,50.0,60.0,"/m/04rlf,/m/09x0r,/t/dd00128"
OEV0E2j40YU,40.0,50.0,"/m/04rlf,/t/dd00128"
OtlR5boB-8A,120.0,130.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
Esw0AxYkjgc,0.0,10.0,"/m/07yv9,/t/dd00128"
9en6aPT3J6c,170.0,180.0,"/m/09x0r,/t/dd00128"
0s6qypgv3VA,500.0,510.0,"/m/09x0r,/t/dd00128"
31qJBCnLbv0,510.0,520.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
6nzsyDSHExs,590.0,600.0,"/m/07r04,/m/07yv9,/t/dd00128"
Cvc-054ZsEA,130.0,140.0,"/m/07s2xch,/t/dd00128"
C0i4NyXCKA4,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Ha_STx0ZRB4,10.0,20.0,"/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
G-XoUWgui8U,30.0,40.0,"/m/09x0r,/t/dd00128"
0vdt2Q3gpOI,4.0,14.0,"/m/07yv9,/m/0912c9,/m/0k4j,/t/dd00128"
Fd5FzeoiiiI,320.0,330.0,"/m/09x0r,/t/dd00128"
0lWkVzOJBaE,10.0,20.0,"/m/07r04,/m/07yv9,/t/dd00128"
83jZ15Oh06I,30.0,40.0,"/m/04rlf,/m/05zppz,/m/09x0r,/t/dd00128"
KwM9tBGQmhk,0.0,10.0,"/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
KKa_yVrn-oM,120.0,130.0,/t/dd00128
4sH1_FmWaOU,90.0,100.0,"/m/04rlf,/m/07r04,/m/07yv9,/t/dd00128"
9hxrAV-zOSc,80.0,90.0,"/m/015lz1,/t/dd00128"
LBmdXd3ekrQ,1.0,11.0,"/m/04rlf,/m/09x0r,/t/dd00128"
3Zj9dulSg60,30.0,40.0,"/m/09x0r,/t/dd00128"
H-1Ka1CaEOU,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
J2ljOwQST1Q,230.0,240.0,"/m/09x0r,/t/dd00125,/t/dd00128"
-8wRLqWkqfg,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
HU83aG0gqGQ,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
E5JruoUDgSE,100.0,110.0,"/m/09x0r,/t/dd00126,/t/dd00128"
3wHiIdeW1B4,0.0,10.0,"/m/07r04,/m/07yv9,/t/dd00128"
CyR_EYixdZY,29.0,39.0,"/m/06h7j,/m/09x0r,/t/dd00128"
P7sycq4Ebfs,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
4xLN0YkqXTo,280.0,290.0,"/m/04rlf,/t/dd00128"
4kzAoa0mAF0,20.0,30.0,/t/dd00128
FeEkocjvv9E,330.0,340.0,"/m/04rlf,/t/dd00128"
1LJBeK1MzhI,30.0,40.0,"/m/09x0r,/t/dd00128"
5inbq8YHAxo,30.0,40.0,"/m/04rlf,/t/dd00128"
ME9YK6zNoro,270.0,280.0,"/m/04rlf,/t/dd00128"
HnjqpUYFuN4,40.0,50.0,"/m/01yrx,/m/068hy,/m/0jbk,/t/dd00128"
94ggdueRCS4,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
-cUfp8NwGB8,0.0,10.0,"/m/015lz1,/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00128"
NJGKceJ_-R0,30.0,40.0,"/m/09x0r,/t/dd00128"
ILZBnEjUOjw,410.0,420.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
7t_HWQEn9JY,410.0,420.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
MrGlCqUfZqM,50.0,60.0,"/m/01g50p,/m/04rlf,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
LnD7D1YC7tc,0.0,10.0,"/m/09x0r,/t/dd00128"
4OtwOlTjCso,30.0,40.0,"/m/09x0r,/t/dd00128"
CC_Q5uIcLyM,120.0,130.0,"/m/09x0r,/t/dd00128"
AfyDwjn1ngU,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128,/t/dd00129"
OwdYdNovbJc,18.0,28.0,"/m/03qtwd,/m/06h7j,/m/09x0r,/t/dd00128"
3UXstObFkWU,170.0,180.0,/t/dd00128
3-gc_OFOkaE,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
BQ8BvsXvMho,80.0,90.0,"/m/09x0r,/m/0k4j,/t/dd00128"
IL_SGJjcUdo,20.0,30.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
LX9yqt9hVow,20.0,30.0,"/m/09x0r,/t/dd00128"
71Nn3EsEAfE,110.0,120.0,"/m/04_sv,/m/073cg4,/m/07yv9,/t/dd00128"
H3qRYF8WbLo,110.0,120.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
6pFLPWeLdhk,280.0,290.0,"/m/09x0r,/t/dd00128"
0YSq9lCEQtY,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
-09Cw7T9HG4,150.0,160.0,/t/dd00128
OCnL8mKLYFM,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
-R49UDOCR9g,30.0,40.0,"/m/03qtwd,/m/09x0r,/t/dd00128"
AdTy_6K_Wcs,50.0,60.0,"/m/06_fw,/m/09x0r,/t/dd00128"
BU81spvhJE8,350.0,360.0,"/m/04rlf,/t/dd00128"
HdKSgUe2-rE,90.0,100.0,"/m/09x0r,/t/dd00128"
HLTwP5KGWL8,24.0,34.0,"/m/09x0r,/t/dd00128"
-j6jDAOMS3g,3.0,13.0,"/m/0912c9,/t/dd00128"
D711oyeZEio,460.0,470.0,"/m/06d_3,/m/06hck5,/m/07jdr,/m/07yv9,/t/dd00128"
HEIZxt8PrUk,30.0,40.0,"/m/07yv9,/t/dd00128"
8ZY5Ba4JNCw,10.0,20.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
CZx6FW1lnaY,0.0,10.0,"/m/09x0r,/t/dd00128"
5ZOgG3Lrw9I,200.0,210.0,"/m/04rlf,/t/dd00128"
4y7T1Zuc1kA,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128"
8K2iMtxtCKw,30.0,40.0,"/m/02zsn,/m/09x0r,/t/dd00128"
69mltF-dK90,0.0,9.0,"/m/09x0r,/t/dd00128"
DtPyv9Dhf5g,30.0,40.0,"/m/09x0r,/t/dd00128"
H_fyx-xLxfg,390.0,400.0,"/m/09x0r,/t/dd00128"
Nqd8ChVDn7E,450.0,460.0,"/m/07p6mqd,/m/09x0r,/t/dd00128"
MIiFOHBWvrw,30.0,40.0,"/m/09x0r,/t/dd00128"
DUYp1sPxt9c,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
6z2VtfcXlvI,27.0,37.0,"/m/09x0r,/t/dd00128"
MptbsBvm818,60.0,70.0,"/m/09x0r,/t/dd00128"
8wRoyBfoOcM,110.0,120.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128,/t/dd00134"
OUsCeo985Z8,0.0,10.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
O-2jE-eOz9k,30.0,40.0,"/m/09x0r,/t/dd00128,/t/dd00129"
M5vFIxs0QoQ,20.0,30.0,"/g/122z_qxw,/m/09x0r,/t/dd00128"
G7QwOkPVg3k,330.0,340.0,"/m/07yv9,/m/0k4j,/t/dd00128"
L9OhyYhvziU,590.0,600.0,"/m/09x0r,/t/dd00128"
91sTVj8msa8,28.0,38.0,"/m/07yv9,/t/dd00128"
GxMlR888-Io,30.0,40.0,"/m/09x0r,/t/dd00128"
HUE50xRpIuo,10.0,20.0,"/m/07yv9,/m/09x0r,/t/dd00128"
A-PuKEK4ekg,0.0,10.0,"/m/04rlf,/m/09x0r,/t/dd00128"
4btOjPMZOIw,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
I7z5ArDx2rA,30.0,40.0,"/m/01g50p,/m/07yv9,/t/dd00128"
Nfs18Rycrtw,30.0,40.0,"/m/09x0r,/t/dd00128"
3bsJ9ZYaVzs,50.0,60.0,"/m/09x0r,/t/dd00128"
7gHTu1mENOI,0.0,10.0,"/m/09x0r,/t/dd00128"
LWEQzE-JxR4,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
G1BegUAlptk,130.0,140.0,"/m/04rlf,/t/dd00128"
NHAmxUvEKaI,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
5bNOAmNfKt8,20.0,30.0,"/m/07yv9,/m/0k4j,/t/dd00128"
5LMVkBgcr8Y,15.0,25.0,/t/dd00128
KqE1pIoQeu8,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
5sa3_AXjRJg,40.0,50.0,"/m/09x0r,/t/dd00128"
JcYbR3s-RkM,100.0,110.0,/t/dd00128
2v_AIKmVzJA,9.0,19.0,/t/dd00128
INMrRCEQZew,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
NaiC4DSqVUM,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0h0rv,/t/dd00128"
Ld4IuDLLvbg,11.0,21.0,"/m/09x0r,/t/dd00128"
1JwsviqD6l8,140.0,150.0,"/m/09x0r,/t/dd00128"
8t6bv-f445k,20.0,30.0,"/m/0k4j,/t/dd00128"
BA8_dn_dA1g,0.0,10.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
Epx4scbIDkk,440.0,450.0,"/m/09x0r,/t/dd00128"
C-EbEroqcDE,180.0,190.0,"/m/04rlf,/t/dd00128"
AjjhG5o4Apo,10.0,20.0,/t/dd00128
NMHku3Ejp5o,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
Opzm6saUcKA,110.0,120.0,"/m/04rlf,/m/06_fw,/t/dd00128"
2OEGw_UOBD8,10.0,20.0,"/m/09x0r,/t/dd00128"
5zgbBVMCnDE,20.0,30.0,/t/dd00128
DRuAxu21aH0,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
EdEC50EsdbM,10.0,20.0,"/m/0cj0r,/t/dd00128"
BSZMoKTFsQM,110.0,120.0,"/m/09x0r,/t/dd00128"
G7Bf8ntsNmk,30.0,40.0,/t/dd00128
NaXE6uZUc70,260.0,270.0,"/m/04rlf,/m/09x0r,/t/dd00128"
5K6dpMhZusU,400.0,410.0,"/m/09x0r,/t/dd00128"
GVERkL82QiA,230.0,240.0,"/m/09x0r,/t/dd00128"
EKyu-fBCO9k,250.0,260.0,"/m/09x0r,/t/dd00128"
5_zs5eZ3LXY,330.0,340.0,"/m/07yv9,/t/dd00128"
LpI9XZcEuuQ,30.0,40.0,"/m/09x0r,/t/dd00128"
AJj5JPvFRRk,210.0,220.0,"/m/09x0r,/t/dd00128,/t/dd00129"
9_VsZVD9Rng,0.0,10.0,"/m/07yv9,/t/dd00128"
GgRubBqiMLI,6.0,16.0,"/m/07yv9,/m/0912c9,/m/09x0r,/m/0k4j,/t/dd00128"
EQKbQA15EIw,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
IND1H-J0pps,20.0,30.0,/t/dd00128
0TIXBJuwUcE,0.0,10.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
KSCESv-C0tE,240.0,250.0,"/m/07yv9,/t/dd00128"
0dnTLVSBTP4,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00128"
2Q__E9xPIA4,90.0,100.0,"/m/07r5v4s,/m/09x0r,/t/dd00128"
9nnr00JRAC8,290.0,300.0,"/m/04rlf,/t/dd00128"
N5JRxdQWOT0,130.0,140.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00128"
-VTi-3ntkQ8,130.0,140.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
H-uq12ks-9w,30.0,40.0,"/m/09x0r,/t/dd00128"
EDN30kJgImw,7.0,17.0,"/m/04rlf,/m/09x0r,/t/dd00128"
-SncSUYKg8M,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128,/t/dd00129"
BobuZwlJ3Tk,120.0,130.0,"/m/04rlf,/t/dd00128"
NszYv7bHTRE,0.0,10.0,"/m/028v0c,/t/dd00128"
BPAXvvPVZ10,140.0,150.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
Mlk2N6_obx8,30.0,40.0,"/m/09x0r,/t/dd00128"
OnGAnA1RaXk,30.0,40.0,"/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
J8GI9HP8pD4,19.0,29.0,/t/dd00128
0Kc051T7BsU,40.0,50.0,"/m/07pxg6y,/t/dd00128"
LuBmOLAWd0g,50.0,60.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
8B-uabTP11Q,150.0,160.0,"/m/04rlf,/m/09x0r,/t/dd00128"
B9aB-wUKuqY,50.0,60.0,"/m/04rlf,/m/09x0r,/t/dd00128"
K-UXc7jlWAA,20.0,30.0,"/m/02l6bg,/m/07yv9,/m/0k5j,/t/dd00128"
Me30a1AHRWA,20.0,30.0,"/m/07jdr,/t/dd00128"
18mcf4NiIU0,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00128"
AJ8S-3FlfaE,70.0,80.0,"/m/09x0r,/t/dd00128"
Ik-orfBGq58,70.0,80.0,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
DfDdPFWw3ts,50.0,60.0,"/m/09x0r,/t/dd00128"
KLgRnLpOH_I,20.0,30.0,"/m/04rlf,/t/dd00128"
MVwg9ompVk8,380.0,390.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
48NXR5WY2v4,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
8F-ylBpI2Ro,60.0,70.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
8SG5UABvEIw,13.0,23.0,"/m/06h7j,/m/09x0r,/t/dd00128"
E0_OxqqlydE,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
12IRHuunumA,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
JVl0uJKA-DI,560.0,570.0,"/m/07yv9,/m/09x0r,/t/dd00128"
GfrT6osyymc,80.0,90.0,"/m/09x0r,/t/dd00128"
6p9-mY5JfoI,30.0,40.0,"/m/09x0r,/t/dd00128"
D5kPY9A2aeE,80.0,90.0,"/m/02mk9,/m/06wzb,/t/dd00128"
7iRmDo3W1D4,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00128"
BBfxAX1Ec_o,30.0,40.0,"/m/09x0r,/t/dd00128"
Hi9-p22UuL4,23.0,33.0,"/m/07jdr,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
DK7NRGTsS_w,20.0,30.0,"/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
Nn60MihmkzM,490.0,500.0,"/m/09x0r,/t/dd00128"
8EscoaV_JV4,2.0,12.0,/t/dd00128
NVlP6Kgkq-w,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
G-nImCUT2ts,370.0,380.0,"/m/0cj0r,/t/dd00128"
-DAkCOg9QT4,90.0,100.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128"
M1zkSgsEv8M,30.0,40.0,"/m/07yv9,/m/0k4j,/t/dd00128"
B-C5HFREpGQ,30.0,40.0,"/m/09x0r,/t/dd00128"
EhJ2qp4lGdc,400.0,410.0,/t/dd00128
J1nkLPlWoeg,20.0,30.0,"/m/04rlf,/t/dd00128"
2PNt8iNV9nk,80.0,90.0,"/m/07yv9,/m/0k4j,/t/dd00128"
1Y-8YMcinkc,40.0,50.0,"/m/07qfr4h,/m/09x0r,/t/dd00128"
0XuAi5gW_VA,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
DTrS8hvvWts,30.0,40.0,"/m/09x0r,/t/dd00128"
H3Rx-1wgfTs,0.0,10.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
EgxZCzrr_8U,60.0,70.0,"/m/04_sv,/m/07yv9,/t/dd00128"
MjYiD0m-slk,70.0,80.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
7LhnENv-9vw,30.0,40.0,"/m/04rlf,/m/07xzm,/t/dd00128"
6WjvsfAMvco,10.0,20.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
FbUG5OiiF5Y,60.0,70.0,"/m/04rlf,/t/dd00128"
